product_names,prices,category
Al Areesh Chicken Tempura Nuggets Value Pack 700 g,AED 25.90,Ready Meals & Snacks
Cucina Chicken Zing Fillet 800 g,AED 33.50,Ready Meals & Snacks
Al Areesh Spicy Chicken Tempura Nuggets Value Pack 700 g,AED 25.90,Ready Meals & Snacks
Sadia Chicken Franks 4 x 340 g,AED 14.90,Ready Meals & Snacks
Sadia Chicken Franks Hot & Spicy 340 g,AED 6.90,Ready Meals & Snacks
A'Saffa Chicken Meatballs 2 x 300 g,AED 12.95,Ready Meals & Snacks
Italpizza Vegetariana Pizza 370 g,AED 16.95,Ready Meals & Snacks
Al Areesh Breaded Chicken Nuggets Value Pack 750 g,AED 14.75,Ready Meals & Snacks
Al Areesh Chicken Tempura Nuggets Value Pack 700 g,AED 25.90,Ready Meals & Snacks
Cucina Chicken Zing Fillet 800 g,AED 33.50,Ready Meals & Snacks
Al Areesh Spicy Chicken Tempura Nuggets Value Pack 700 g,AED 25.90,Ready Meals & Snacks
Sadia Chicken Franks 4 x 340 g,AED 14.90,Ready Meals & Snacks
Sadia Chicken Franks Hot & Spicy 340 g,AED 6.90,Ready Meals & Snacks
A'Saffa Chicken Meatballs 2 x 300 g,AED 12.95,Ready Meals & Snacks
Sadia Zings Broasted Chicken Strips 1 kg,AED 30.90,Ready Meals & Snacks
Americana Twisterzzz Mini Chicken Strips 750 g,AED 33.50,Ready Meals & Snacks
Al Taam Breaded Chicken Nuggets 2 x 1 kg,AED 27.50,Ready Meals & Snacks
Cucina Chicken Zing Strips 15-18 pcs 800 g,AED 33.50,Ready Meals & Snacks
Freshly Foods Chicken Nuggets 750 g,AED 24.50,Ready Meals & Snacks
Good Seoul Kimchi Korean Dumpling 420 g,AED 24.90,Ready Meals & Snacks
Good Seoul Spicy K-BBQ Korean Fried Chicken 450 g,AED 24.90,Ready Meals & Snacks
Seara Chicken Strips 750 g + 250 g,AED 33.25,Ready Meals & Snacks
Seara Zingzo Hot & Crispy Chicken Fillet 750 g + 250 g,AED 36.75,Ready Meals & Snacks
Delicious Destination Frozen Mango Sticky Rice With Coconut Milk 230 g,AED 18.00,Ready Meals & Snacks
Al Islami Tempura Chicken Nuggets 750 g,AED 31.90,Ready Meals & Snacks
Sadia Broasted Chicken Garlic Parmesan Non Spicy 700 g,AED 35.90,Ready Meals & Snacks
Al Islami Premium Chicken Burger Value Pack 1 kg,AED 25.95,Burgers
Vegie Delights Meat Free Chicken Style Burger 300 g,AED 39.95,Burgers
LuLu Chicken Burger 400 g,AED 10.75,Burgers
Americana Beef Chapli Burger 1 kg,AED 29.40,Burgers
Americana Beef Burger Arabic Spices 24 pcs 1.344 kg,AED 42.25,Burgers
Vegie Delights Meat Free Smoky BBQ Burger 300 g,AED 39.95,Burgers
Americana BBQ Beef Burger 24 pcs,AED 43.90,Burgers
Al Areesh Jumbo Chicken Burger 10pcs,AED 26.75,Burgers
LuLu Beef Burger Arabic Flavor 1 kg,AED 23.90,Burgers
Morning Star Veggie Burger Griller Original 512 g,AED 48.95,Burgers
Americana Craves Angus Beef Burger 452 g,AED 33.20,Burgers
Sadia Angus Beef Burger 240 g,AED 21.90,Burgers
Americana Jumbo Breaded Chicken Burger 10pcs 1 kg,AED 23.90,Burgers
Butter Ball Turkey Cordon Bleu 200 g,AED 21.95,Burgers
TGI Fridays Wagyu Gourmet Burgers 260 g,AED 39.90,Burgers
LuLu Beef Steak Burger 454 g,AED 16.90,Burgers
Planet Y Chicken-less Patties 2 x 71 g,AED 15.50,Burgers
Americana Chicken Cordon Bleu 500 g,AED 28.70,Burgers
Al Kabeer Frozen Breaded Chicken Burgers 2 x 400 g,AED 24.75,Burgers
Americana Jumbo Beef Burger 10pcs 1 kg,AED 26.40,Burgers
Al Areesh Jumbo Chicken Burger Value Pack 10pcs 1 kg,AED 19.90,Burgers
Americana Chicken Burger 24 pcs 1.344 kg,AED 36.75,Burgers
Morning Star Veggie Grillers Prime 284 g,AED 25.95,Burgers
Americana Mini Chicken Burger 13 pcs 400 g,AED 12.10,Burgers
Al Kabeer Breaded Chicken Burgers 15 pcs 840 g,AED 26.50,Burgers
Freshly Foods Black Angus Beef Burgers 454 g,AED 33.20,Burgers
Sadia Chicken Burger 4 pcs 224 g,AED 5.90,Burgers
Sadia Beef Burger Arabic Spices 224 g,AED 6.25,Burgers
Americana Mini Beef Burger 13 pcs 400 g,AED 15.30,Burgers
Sadia Chicken Burger Jumbo 1 kg,AED 23.90,Burgers
Sadia Beef Burger Jumbo 1 kg,AED 25.90,Burgers
Sadia Chicken Burger 24 + 4 pcs,AED 29.90,Burgers
Sadia Beef Burger 24 + 4 pcs,AED 31.50,Burgers
Al Kabeer Chicken Burger Jumbo 1 kg,AED 26.90,Burgers
Al Islami Premium Beef Burger 1 kg,AED 30.45,Burgers
Americana Mini Beef Burger Value Pack 2 x 400 g,AED 22.40,Burgers
Americana Mini Chicken Burger Value Pack 2 x 400 g,AED 18.90,Burgers
Al Kabeer Jumbo Beef Burger 1 kg,AED 34.90,Burgers
Sadia Breaded Chicken Burger 900 g,AED 22.90,Burgers
LuLu Breaded Chicken Burger 450 g,"AED 15.95
AED 9.90",Burgers
Al Taam Chicken Burger 20pcs,AED 18.50,Burgers
Disney Kiddy Chicken Burger 400 g,AED 13.95,Burgers
Al Taam Beef Burger 20pcs 1 kg,AED 19.75,Burgers
Planet Y Vegan XL Burger 2 x 113 g,AED 26.95,Burgers
Al Islami Premium Chicken Burger 8 pcs 400 g,AED 19.75,Burgers
Al Islami Premium Beef Burger 1.2 kg,AED 47.20,Burgers
Al Islami Premium Chicken Burger 1 kg,AED 32.90,Burgers
Al Islami Premium Beef Burger 400 g,AED 19.50,Burgers
Seara Beef Burger Classic 20pcs 1 kg,AED 27.50,Burgers
Seara Jumbo Beef Burger 10pcs 1 kg,AED 25.90,Burgers
Seara Jumbo Breaded Chicken Burger 10pcs 1 kg,AED 23.90,Burgers
Seara Jumbo Beef Burger Value Pack 1 kg,AED 19.90,Burgers
Seara Jumbo Breaded Chicken Burger Value Pack 1 kg,AED 18.90,Burgers
Americana Breaded Chicken Burger 12 pcs 720 g,AED 14.25,Burgers
Cucina Tempura Chicken Burger 10pcs 560 g,AED 25.90,Burgers
Freshly Foods Tempura Chicken Burger 900 g,AED 37.95,Burgers
Seara Jumbo Beef Burger Smoky BBQ 1 kg,AED 25.90,Burgers
Sadia Beef Burger 1 kg,AED 28.90,Burgers
Americana Beef Burger Arabic Spices 24 pcs,AED 30.95,Burgers
Americana Chicken Burger Value Pack 20pcs 1 kg,AED 18.25,Burgers
Americana Mutton Burgers 1.344 kg,AED 38.45,Burgers
LuLu Chicken Burger 2 x 400 g,AED 17.75,Burgers
Al Islami Premium Chicken Burger Value Pack 1.2 kg,AED 32.90,Burgers
A'Saffa Chicken Burger 1 kg,AED 18.75,Burgers
Al Kabeer Beef Burgers Spicy 24 pcs 1.2 kg,AED 35.95,Burgers
Al Kabeer Beef Burgers 24 pcs 1.2 kg,AED 37.50,Burgers
Sadia Beef Burger 12 Pieces 672 g,AED 17.90,Burgers
Sadia Chicken Burger 12 pcs 672 g,AED 16.90,Burgers
Al Kabeer Vege Burger 4 pcs 227 g,AED 10.25,Burgers
Al Kabeer Beef Burgers 4 pcs 200 g,AED 6.50,Burgers
LuLu Beef Burger 20pcs 1 kg,AED 21.75,Burgers
LuLu Chicken Burger 20 pcs 1 kg,AED 18.50,Burgers
Al Islami Premium Chicken Burger Value Pack 750 g,AED 18.60,Burgers
Al Islami Premium Beef Burger Value Pack 750 g,AED 21.75,Burgers
Americana Jumbo Chicken Burger 1 kg,AED 17.90,Burgers
Al Kabeer Chicken Burgers 8 pcs 400 g,AED 15.50,Burgers
Sadia Chicken Burger 20pcs 1 kg,AED 23.90,Burgers
Americana Chicken Burger Value Pack 24 pcs 1.344 kg,AED 25.75,Burgers
Al Areesh Beef Burger 24 pcs 1.2 kg,"AED 24.90
AED 20.90",Burgers
Al Areesh Jumbo Beef Burger 10pcs 1 kg,AED 19.90,Burgers
Sadia Beef Burger 12 Pieces 672 g,AED 17.90,Burgers
Sadia Chicken Burger 12 pcs 672 g,AED 16.90,Burgers
Al Kabeer Vege Burger 4 pcs 227 g,AED 10.25,Burgers
Al Kabeer Beef Burgers 4 pcs 200 g,AED 6.50,Burgers
LuLu Beef Burger 20pcs 1 kg,AED 21.75,Burgers
LuLu Chicken Burger 20 pcs 1 kg,AED 18.50,Burgers
Al Islami Premium Chicken Burger Value Pack 750 g,AED 18.60,Burgers
Al Islami Premium Beef Burger Value Pack 750 g,AED 21.75,Burgers
Americana Jumbo Chicken Burger 1 kg,AED 17.90,Burgers
Al Kabeer Chicken Burgers 8 pcs 400 g,AED 15.50,Burgers
Sadia Chicken Burger 20pcs 1 kg,AED 23.90,Burgers
Americana Chicken Burger Value Pack 24 pcs 1.344 kg,AED 25.75,Burgers
Al Areesh Beef Burger 24 pcs 1.2 kg,"AED 24.90
AED 20.90",Burgers
Al Areesh Jumbo Beef Burger 10pcs 1 kg,AED 19.90,Burgers
Americana Jumbo Beef Burger 1 kg,AED 18.50,Burgers
Al Areesh Chicken Burger 24 pcs 1.2 kg,"AED 24.90
AED 20.90",Burgers
Al Islami Premium Jumbo Chicken Burger 1 kg,AED 23.90,Burgers
Sunbulah Spring Roll Pastry 345 g,AED 9.95,Pastry Sheets & Dough
Sunbulah Konafah Dough 500 g,AED 12.95,Pastry Sheets & Dough
Bambi Spring Roll Wrappers (Lumpia Wrapper) 200 g,AED 5.90,Pastry Sheets & Dough
Kellogg's Eggo Cinnamon Toast 305 g,AED 24.95,Pastry Sheets & Dough
Kawan Spring Roll Sheet 2 x 20 Sheets,AED 14.25,Pastry Sheets & Dough
Switz Samosa Leaves 2 x 1 kg + Leaves Saver,AED 27.00,Pastry Sheets & Dough
Kellogg's Eggo French Toaster Sticks Cinnamon 32 pcs 360 g,AED 19.95,Pastry Sheets & Dough
Kellogg's Eggo Minis Home Style Waffles 309 g,AED 24.95,Pastry Sheets & Dough
Farm Rich French Toast Sticks Original 340 g,AED 29.90,Pastry Sheets & Dough
"Kawan Spring Roll Pastry 5""x 5"" 200 g",AED 7.50,Pastry Sheets & Dough
"Kawan Spring Roll Pastry 7.5"" x 7.5"" 500 g",AED 15.50,Pastry Sheets & Dough
Kellogg's Eggo Thick And Fluffy Cinnamon Brown Sugar Waffles 330 g,AED 24.95,Pastry Sheets & Dough
Solo Empanada Dough Light Value Pack 24 pcs 360 g,AED 13.00,Pastry Sheets & Dough
Switz Sambousek Round Sheets Value Pack 2 x 350 g,AED 14.25,Pastry Sheets & Dough
Solo Empanada Dough Oven Value Pack 24 pcs 360 g,AED 13.00,Pastry Sheets & Dough
Kellogg's Eggo Buttermilk Waffles 10pcs 349 g,AED 24.50,Pastry Sheets & Dough
Lender's Plain Pre Sliced Bagels 340 g,AED 17.50,Pastry Sheets & Dough
Kawan Spring Roll Sheet 2 x 50 Sheets,AED 13.90,Pastry Sheets & Dough
Solo Empanada Dough Value Pack 24 pcs 360 g,AED 13.00,Pastry Sheets & Dough
Kellogg's Eggo Blueberry Waffles 350 g,AED 24.95,Pastry Sheets & Dough
Kellogg's Eggo Chocolatey Chip Waffle 349 g,AED 24.95,Pastry Sheets & Dough
Switz Filo Thin Pastry Sheets 450 g,AED 10.50,Pastry Sheets & Dough
Firas Sweets Cream Nabulsi Kunafa Cheese 120 g,AED 11.90,Pastry Sheets & Dough
Kellogg's Eggo Strawberry Waffles 350 g,AED 24.95,Pastry Sheets & Dough
Kellogg's Eggo Homestyle Waffles 349 g,AED 24.95,Pastry Sheets & Dough
Switz Spring Roll Sheets 275 g,AED 7.50,Pastry Sheets & Dough
Sunbulah Puff Pastry Sheets 800 g,AED 18.25,Pastry Sheets & Dough
Sunbulah Filo Pastry Leaves 500 g,AED 11.50,Pastry Sheets & Dough
Switz Thick Filo Pastry Sheets 450 g,AED 10.50,Pastry Sheets & Dough
Kellogg's Eggo Chocolatey Chip Waffles 839 g,AED 39.95,Pastry Sheets & Dough
Switz Spring Roll Sheets 20pcs 160 g,AED 4.30,Pastry Sheets & Dough
Switz Sambosa Leaves 1 kg,AED 14.75,Pastry Sheets & Dough
Switz Puff Pastry Squares 10pcs 400 g,AED 6.75,Pastry Sheets & Dough
Switz Sambosa Leaves With Oil 500 g,AED 8.00,Pastry Sheets & Dough
Switz Mutabbaq Leaves 1 kg,AED 15.75,Pastry Sheets & Dough
Kellogg's Eggo Mickey & Minnie Homestyle Waffles 10pcs 350 g,AED 23.50,Pastry Sheets & Dough
Istanbul Kunefe with Pista Syrup 2 pcs,AED 12.95,Pastry Sheets & Dough
Istanbul Kunefe Classic with Syrup 2 pcs,AED 12.95,Pastry Sheets & Dough
Kellogg's Birthday Cake Waffles 330 g,AED 24.95,Pastry Sheets & Dough
Solo Empanada Wheat Dough Value Pack 24 pcs 360 g,AED 13.00,Pastry Sheets & Dough
Sunbulah Sambusak Leaves 500 g,AED 8.75,Pastry Sheets & Dough
Sunbulah Spring Roll Pastry 160 g,AED 5.95,Pastry Sheets & Dough
Sunbulah Samosa Leaves Whole Wheat 500 g,AED 11.40,Pastry Sheets & Dough
"Kawan Spring Roll Pastry 8.5"" x 8.5"" 250 g",AED 8.45,Pastry Sheets & Dough
Sunbulah Spring Roll Pastry Whole Wheat 20pcs,AED 5.95,Pastry Sheets & Dough
Sunbulah Puff Pastry Sheets Whole Wheat 10pcs 400 g,AED 9.75,Pastry Sheets & Dough
Kellogg's Eggo Buttermilk Waffles 839 g,AED 39.95,Pastry Sheets & Dough
Kellogg's Eggo Homestyle Waffles 839 g,AED 39.95,Pastry Sheets & Dough
Kellogg's Eggo Thick And Fluffy Original Waffles 330 g,AED 26.50,Pastry Sheets & Dough
Sunbulah Frozen Mini Puff Pastry Sheets 320 g,AED 8.50,Pastry Sheets & Dough
LuLu Samosa Leaves 3 x 500 g,AED 21.95,Pastry Sheets & Dough
Essential Everyday Buttermilk Waffles 350 g,AED 14.95,Pastry Sheets & Dough
Essential Everyday Buttermilk Pancakes 12 pcs 468 g,AED 16.95,Pastry Sheets & Dough
Farm Rich French Toast Sticks Cinnamon 340 g,AED 29.90,Pastry Sheets & Dough
Switz Thick Filo Pastry Sheets 450 g,AED 10.50,Pastry Sheets & Dough
Switz Samosa Leaves 2 x 1 kg + Leaves Saver,AED 27.00,Pastry Sheets & Dough
Kellogg's Eggo French Toaster Sticks Cinnamon 32 pcs 360 g,AED 19.95,Pastry Sheets & Dough
Firas Sweets Cream Nabulsi Kunafa Cheese 120 g,AED 11.90,Pastry Sheets & Dough
Kellogg's Eggo Strawberry Waffles 350 g,AED 24.95,Pastry Sheets & Dough
Sunbulah Puff Pastry Sheets 800 g,AED 18.25,Pastry Sheets & Dough
Switz Filo Thin Pastry Sheets 450 g,AED 10.50,Pastry Sheets & Dough
Switz Spring Roll Sheets 275 g,AED 7.50,Pastry Sheets & Dough
Kellogg's Eggo Homestyle Waffles 349 g,AED 24.95,Pastry Sheets & Dough
Sunbulah Filo Pastry Leaves 500 g,AED 11.50,Pastry Sheets & Dough
Switz Samosa Leaves 500 g,AED 7.50,Pastry Sheets & Dough
Sadia Frozen Chicken Thighs 2 x 900 g,"AED 38.50
AED 22.50",Meat & Poultry
Sadia Frozen Chicken Drumsticks 2 x 900 g,"AED 38.50
AED 22.50",Meat & Poultry
Sadia Frozen Chicken Wings 2 x 900 g,"AED 38.50
AED 22.50",Meat & Poultry
LuLu Frozen Chicken Breast Halves 900 g,"AED 29.90
AED 18.50",Meat & Poultry
Al Islami Frozen Chicken Breast 2 x 1 kg,"AED 59.50
AED 39.90",Meat & Poultry
Al Islami Frozen Chicken Breast Boneless Skinless 2 kg,"AED 59.50
AED 39.90",Meat & Poultry
Cucina Tender Chicken Breast Boneless & Skinless 2 kg,"AED 42.90
AED 29.90",Meat & Poultry
Sadia Frozen Chicken Griller 2 x 1 kg,"AED 32.50
AED 22.90",Meat & Poultry
LuLu Frozen Tender Chicken Breast IQF 1 kg,"AED 21.50
AED 15.50",Meat & Poultry
LuLu Frozen Quails 600 g,"AED 26.50
AED 20.00",Meat & Poultry
Frangosul Frozen Chicken Griller 2 x 1.1 kg,"AED 28.60
AED 21.90",Meat & Poultry
LuLu Frozen Meat Mince 3 x 450 g,"AED 24.90
AED 21.90",Meat & Poultry
A'Saffa Frozen Whole Chicken 1.3 kg,AED 20.95,Meat & Poultry
Seara Frozen Whole Chicken 10 x 900 g,AED 117.00,Meat & Poultry
LuLu Frozen Chicken Griller 800 g,AED 11.90,Meat & Poultry
Germania Frozen Duck 2.2 kg,AED 51.70,Meat & Poultry
LuLu Frozen Chicken Thighs 900 g,AED 17.90,Meat & Poultry
A'Saffa Frozen Whole Chicken 10 x 900 g,AED 142.50,Meat & Poultry
Al Islami Frozen Chicken Griller 2 x 1.3 kg,AED 44.90,Meat & Poultry
Al Islami Frozen Chicken Griller 2 x 1.2 kg,AED 41.50,Meat & Poultry
Al Islami Frozen Chicken Griller 10 x 1.3 kg,AED 242.00,Meat & Poultry
Al Islami Frozen Chicken Griller 10 x 900 g,AED 176.00,Meat & Poultry
Nat Frozen Chicken Liver Value Pack 2 x 450 g,AED 7.25,Meat & Poultry
Al Islami Frozen Chicken Breast Boneless Skinless 450 g,AED 20.95,Meat & Poultry
Seara Frozen Chicken Breast Perfect Cuts 1 kg,AED 24.90,Meat & Poultry
LuLu Frozen Chicken Griller 1.2 kg,AED 17.85,Meat & Poultry
Jonq Frozen Whole Duck Without Head & Feet 1.8 kg,AED 38.90,Meat & Poultry
Al Islami Frozen Chicken Griller 2 x 900 g,AED 32.50,Meat & Poultry
LuLu Frozen Chicken Griller 700 g,AED 10.40,Meat & Poultry
LuLu Frozen Chicken Griller 900 g,AED 13.40,Meat & Poultry
Al Islami Frozen Chicken Griller 800 g,AED 16.20,Meat & Poultry
LuLu Frozen Mutton Bone in Cubes 900 g,AED 33.90,Meat & Poultry
Al Islami Frozen Chicken Griller Value Pack 2 x 1 kg,AED 35.75,Meat & Poultry
Al Kabeer Frozen Tender Chicken Breast 1 kg,AED 26.25,Meat & Poultry
Al Islami Frozen Chicken Breast 1 kg,AED 33.90,Meat & Poultry
Sadia Frozen Chicken Thighs 900 g,AED 19.75,Meat & Poultry
Sadia Frozen Chicken Drumsticks 900 g,AED 22.50,Meat & Poultry
Sadia Frozen Chicken Drumsticks Value Pack 2 x 900 g,AED 31.90,Meat & Poultry
LuLu Frozen Chicken Breast 2 kg,AED 39.90,Meat & Poultry
Americana Tender Chicken Breast Value Pack 2 kg,AED 37.25,Meat & Poultry
Nat Frozen Chicken Liver Value Pack 2 x 450 g,AED 7.25,Meat & Poultry
Al Islami Frozen Chicken Breast Boneless Skinless 450 g,AED 20.95,Meat & Poultry
Seara Frozen Chicken Breast Perfect Cuts 1 kg,AED 24.90,Meat & Poultry
Al Islami Frozen Chicken Griller 10 x 1.2 kg,AED 232.00,Meat & Poultry
Al Ain Tender Chicken Breast Boneless Skinless 2 kg,AED 43.90,Meat & Poultry
Super Frozen Ground Beef Value Pack 4 x 400 g,AED 16.90,Meat & Poultry
Al Islami Ground Beef 3 x 400 g,AED 35.10,Meat & Poultry
Germania Frozen Duck 1.6 kg,AED 37.60,Meat & Poultry
Sadia Frozen Chicken Griller 1.1 kg,AED 17.90,Meat & Poultry
Sadia Frozen Tender Chicken Breast 2 kg + 1 kg,AED 53.90,Meat & Poultry
Farm Fresh Tender Chicken Breast Value Pack 800 g,AED 15.50,Meat & Poultry
Americana Minced Beef 3 x 400 g,AED 21.90,Meat & Poultry
Sadia Frozen Chicken Griller 1 kg,AED 16.25,Meat & Poultry
Sadia Frozen Whole Chicken Griller 10 x 1.2 kg,AED 195.00,Meat & Poultry
LuLu Frozen Duck Griller 2 kg,AED 36.90,Meat & Poultry
Frangosul Chicken 1.2 kg,AED 15.60,Meat & Poultry
Sadia Frozen Chicken Breast Cubes 1.5 kg,AED 43.90,Meat & Poultry
Farm Fresh Frozen Chicken Drumstick Value Pack 2 x 900 g,AED 27.80,Meat & Poultry
A'Saffa Frozen Whole Chicken 1.2 kg,AED 19.45,Meat & Poultry
Sadia Frozen Tender Chicken Breast 2 kg,AED 36.95,Meat & Poultry
Doux Frozen Griller Chicken 10 x 800 g,AED 106.00,Meat & Poultry
Nat Frozen Chicken Gizzards Value Pack 2 x 450 g,AED 10.75,Meat & Poultry
Al Islami Frozen Mutton Mince 3 x 400 g,AED 35.10,Meat & Poultry
Seara Perfect Cut Chicken Breast 2 kg,AED 40.95,Meat & Poultry
Seara Perfect Cuts Tender Chicken Breast 2 x 900 g,AED 34.50,Meat & Poultry
Seara Frozen Whole Chicken 1 kg,AED 12.95,Meat & Poultry
Seara Frozen Chicken Whole Legs 2 x 900 g,AED 30.90,Meat & Poultry
Sadia Frozen Chicken Drumsticks 900 g,AED 20.90,Meat & Poultry
Sadia Frozen Chicken Griller 900 g,AED 14.90,Meat & Poultry
Sadia Frozen Chicken Livers 450 g,AED 6.90,Meat & Poultry
Seara Frozen Chicken Griller 1.2 kg,AED 14.95,Meat & Poultry
A'Saffa Frozen Chicken Breast 450 g,AED 16.90,Meat & Poultry
Sadia Frozen Chicken Griller 1.5 kg,AED 24.30,Meat & Poultry
LuLu Boneless Buffalo Meat Cubes 900 g,AED 18.90,Meat & Poultry
Doux Frozen Chicken 1.1 kg,AED 13.75,Meat & Poultry
A'Saffa Frozen Chicken Drumstick 1 kg,AED 22.90,Meat & Poultry
Sadia Frozen Chicken Thighs 900 g,AED 19.75,Meat & Poultry
Sadia Frozen Chicken Drumsticks 900 g,AED 22.50,Meat & Poultry
Sadia Frozen Chicken Drumsticks Value Pack 2 x 900 g,AED 31.90,Meat & Poultry
LuLu Frozen Chicken Breast 2 kg,AED 39.90,Meat & Poultry
Al Tamam Frozen Meat Mince 450 g,AED 7.50,Meat & Poultry
Al Tamam Frozen Bobby Veal 900 g,AED 18.90,Meat & Poultry
Sadia Frozen Chicken Griller 2 x 1.2 kg,AED 30.90,Meat & Poultry
Seara Frozen Chicken Griller 1.3 kg,AED 16.25,Meat & Poultry
Super Frozen Ground Mutton 4 x 400 g,AED 20.40,Meat & Poultry
Seara Frozen Chicken Drumsticks Value Pack 2 x 900 g,AED 28.90,Meat & Poultry
Al Islami Frozen Chicken Griller 2 x 1.1 kg,AED 37.95,Meat & Poultry
LuLu Frozen Boneless Buffalo Meat Mince 450 g,AED 8.90,Meat & Poultry
Lulu Frozen Boneless Young Buffalo Meat Bobby Veal 900 g,AED 21.90,Meat & Poultry
LuLu Frozen Chicken Griller 1.1 kg,AED 16.35,Meat & Poultry
LuLu Frozen Boneless Buffalo Meat Slices 900 g,AED 22.90,Meat & Poultry
Doux Frozen Griller Chicken 2 x 1 kg,AED 25.50,Meat & Poultry
LuLu Frozen Boneless Buffalo Meat Slices 2 x 900 g,AED 39.90,Meat & Poultry
Seara Frozen Whole Chicken Griller 1.1 kg,AED 14.25,Meat & Poultry
Astra Royal Quails 900 g,AED 45.90,Meat & Poultry
Al Bustan Frozen Quails 600 g,AED 26.90,Meat & Poultry
Seara Frozen Chicken Thighs Value Pack 2 x 900 g,AED 27.50,Meat & Poultry
Al Islami Ground Beef 2 x 400 g,AED 14.90,Meat & Poultry
Al Islami Mutton Mince 2 x 400 g,AED 19.25,Meat & Poultry
Astra Frozen Quails 600 g,AED 32.50,Meat & Poultry
Americana Frozen Minced Chicken 400 g,AED 8.95,Meat & Poultry
LuLu Bobby Veal Frozen Boneless Young Buffalo Meat 2 x 900 g,AED 38.90,Meat & Poultry
Al Islami Chicken Mince 2 x 400 g,AED 14.90,Meat & Poultry
Al Islami Frozen Chicken Gizzard 450 g,AED 8.75,Meat & Poultry
Al Islami Frozen Chicken Liver 450 g,AED 8.90,Meat & Poultry
Al Islami Frozen Chicken Drumsticks 2 x 900 g,AED 31.90,Meat & Poultry
Al Kabeer Frozen Chicken Mince 400 g,AED 9.90,Meat & Poultry
Frangosul Frozen Chicken Griller 2 x 1 kg,AED 23.75,Meat & Poultry
Germania Frozen Duck 2 kg,AED 46.95,Meat & Poultry
Germania Frozen Duck Griller 1.8 kg,AED 42.30,Meat & Poultry
A'Saffa Frozen Chicken Mince 2 x 400 g,AED 10.75,Meat & Poultry
Aurora Frozen Half Chicken Breast Boneless 2 kg,AED 35.90,Meat & Poultry
Seara Frozen Chicken Thigh Bone In Skin On 900 g,AED 18.50,Meat & Poultry
Al Islami Tender Chicken Breast 1 kg,AED 28.90,Meat & Poultry
Egyptian Frozen Pigeon 500 g,AED 35.90,Meat & Poultry
Al Islami Frozen Chicken Mince 3 x 400 g,AED 35.10,Meat & Poultry
LuLu Frozen Chicken Griller Value Pack 2 x 1 kg,AED 29.50,Meat & Poultry
Al Islami Tender Chicken Breast Value Pack 2 x 1 kg,AED 51.90,Meat & Poultry
Nat Frozen Chicken Giblets Liver 450 g,AED 4.45,Meat & Poultry
Seara Chicken Griller 1.4 kg,AED 17.50,Meat & Poultry
Egyptian Frozen Pigeon 500 g,AED 35.90,Meat & Poultry
Al Islami Frozen Chicken Mince 3 x 400 g,AED 35.10,Meat & Poultry
LuLu Frozen Chicken Griller Value Pack 2 x 1 kg,AED 29.50,Meat & Poultry
Al Islami Tender Chicken Breast Value Pack 2 x 1 kg,AED 51.90,Meat & Poultry
Nat Frozen Chicken Giblets Liver 450 g,AED 4.45,Meat & Poultry
Seara Chicken Griller 1.4 kg,AED 17.50,Meat & Poultry
A'Saffa Frozen Chicken Thighs 1 kg,AED 19.90,Meat & Poultry
Farm Fresh Frozen Quail 650 g,AED 32.50,Meat & Poultry
Al Islami Frozen Chicken Drumstick 900 g,AED 21.70,Meat & Poultry
Al Islami Frozen Chicken Thighs 900 g,AED 20.95,Meat & Poultry
Al Tamam Frozen Beef Slices 900 g,AED 17.95,Meat & Poultry
Doux Frozen Chicken 10 x 1.1 kg,AED 135.50,Meat & Poultry
Doux Frozen Chicken 1 kg,AED 13.50,Meat & Poultry
Sadia Frozen Chicken Thighs 900 g,AED 19.95,Meat & Poultry
Sadia Frozen Chicken Whole Legs 900 g,AED 19.75,Meat & Poultry
Doux Frozen Griller Chicken 1.3 kg,AED 17.50,Meat & Poultry
Doux Griller Chicken 1.5 kg,AED 20.25,Meat & Poultry
Doux Frozen Griller Chicken 1.4 kg,AED 18.90,Meat & Poultry
Sadia Frozen Chicken Gizzards 450 g,AED 8.25,Meat & Poultry
Sadia Frozen Chicken Wings 900 g,AED 20.90,Meat & Poultry
Sadia Frozen Chicken Griller 1.5 kg,AED 24.30,Meat & Poultry
LuLu Boneless Buffalo Meat Cubes 900 g,AED 18.90,Meat & Poultry
Jonq Frozen Whole Duck Without Head & Feet 1.8 kg,AED 38.90,Meat & Poultry
Al Islami Frozen Chicken Griller 2 x 900 g,AED 32.50,Meat & Poultry
Seara Perfect Cut Chicken Breast 2 kg,AED 40.95,Meat & Poultry
Seara Perfect Cuts Tender Chicken Breast 2 x 900 g,AED 34.50,Meat & Poultry
Al Islami Frozen Chicken Griller 10 x 1.2 kg,AED 232.00,Meat & Poultry
Al Ain Tender Chicken Breast Boneless Skinless 2 kg,AED 43.90,Meat & Poultry
Super Frozen Ground Beef Value Pack 4 x 400 g,AED 16.90,Meat & Poultry
Al Islami Ground Beef 3 x 400 g,AED 35.10,Meat & Poultry
Germania Frozen Duck 1.6 kg,AED 37.60,Meat & Poultry
LuLu Frozen Duck Griller 2 kg,AED 36.90,Meat & Poultry
Frangosul Chicken 1.2 kg,AED 15.60,Meat & Poultry
Sadia Frozen Chicken Breast Cubes 1.5 kg,AED 43.90,Meat & Poultry
